"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 0)","[((8, 11), 45, 19), ((8, 8), 22, 12), ((1, 9), 2, 11), ((9, 3), 19, 18), ((10, 10), 31, 10), ((1, 2), 5, 43), ((8, 10), 11, 19), ((2, 11), 6, 18), ((11, 4), 40, 9), ((7, 2), 15, 29)]"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 0)","[((8, 11), 2, 3), ((8, 8), 1, 3), ((1, 9), 3, 1), ((9, 3), 1, 3), ((10, 10), 1, 3), ((1, 2), 1, 2), ((8, 10), 1, 2), ((2, 11), 3, 2), ((11, 4), 4, 2), ((7, 2), 1, 3)]"
"(<Abstr_type.Q_STAR: 1>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 0)","[((8, 11), 54, 20), ((8, 8), 18, 47), ((1, 9), 21, 8), ((9, 3), 68, 17), ((10, 10), 26, 9), ((1, 2), 41, 68), ((8, 10), 27, 13), ((2, 11), 34, 57), ((11, 4), 1, 2), ((7, 2), 12, 64)]"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 1)","[((2, 1), 5, 9), ((9, 1), 4, 10), ((1, 9), 2, 19), ((8, 2), 19, 12), ((7, 10), 3, 14), ((9, 2), 15, 22), ((7, 8), 13, 19), ((11, 2), 12, 16), ((5, 4), 6, 37), ((5, 3), 33, 5)]"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 1)","[((2, 1), 1, 3), ((9, 1), 1, 2), ((1, 9), 3, 4), ((8, 2), 1, 2), ((7, 10), 1, 2), ((9, 2), 1, 2), ((7, 8), 1, 3), ((11, 2), 1, 2), ((5, 4), 3, 2), ((5, 3), 2, 1)]"
"(<Abstr_type.Q_STAR: 1>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 1)","[((2, 1), 10, 76), ((9, 1), 14, 3), ((1, 9), 21, 59), ((8, 2), 61, 47), ((7, 10), 30, 5), ((9, 2), 50, 34), ((7, 8), 3, 80), ((11, 2), 13, 6), ((5, 4), 20, 81), ((5, 3), 4, 79)]"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 2)","[((10, 7), 3, 26), ((2, 3), 16, 12), ((1, 2), 5, 8), ((1, 11), 17, 22), ((8, 6), 14, 6), ((9, 2), 15, 11), ((9, 10), 25, 17), ((10, 4), 43, 9), ((8, 3), 1, 10), ((11, 4), 40, 19)]"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 2)","[((10, 7), 1, 3), ((2, 3), 1, 3), ((1, 2), 1, 2), ((1, 11), 3, 4), ((8, 6), 1, 3), ((9, 2), 1, 2), ((9, 10), 1, 2), ((10, 4), 4, 2), ((8, 3), 1, 2), ((11, 4), 4, 1)]"
"(<Abstr_type.Q_STAR: 1>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 2)","[((10, 7), 39, 38), ((2, 3), 5, 72), ((1, 2), 41, 17), ((1, 11), 60, 28), ((8, 6), 67, 46), ((9, 2), 50, 4), ((9, 10), 45, 19), ((10, 4), 58, 1), ((8, 3), 11, 26), ((11, 4), 1, 7)]"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 3)","[((4, 11), 24, 22), ((8, 4), 30, 31), ((2, 2), 26, 40), ((8, 5), 7, 24), ((3, 11), 2, 1), ((9, 9), 11, 39), ((4, 5), 28, 9), ((8, 6), 14, 24), ((3, 8), 20, 8), ((2, 1), 5, 19)]"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 3)","[((4, 11), 3, 1), ((8, 4), 1, 3), ((2, 2), 1, 3), ((8, 5), 1, 4), ((3, 11), 3, 1), ((9, 9), 1, 3), ((4, 5), 4, 2), ((8, 6), 1, 4), ((3, 8), 2, 1), ((2, 1), 1, 3)]"
"(<Abstr_type.Q_STAR: 1>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 3)","[((4, 11), 46, 64), ((8, 4), 83, 20), ((2, 2), 48, 50), ((8, 5), 87, 72), ((3, 11), 85, 39), ((9, 9), 27, 10), ((4, 5), 59, 58), ((8, 6), 67, 84), ((3, 8), 22, 18), ((2, 1), 10, 43)]"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 4)","[((9, 2), 15, 11), ((7, 8), 13, 25), ((5, 4), 6, 4), ((8, 10), 11, 37), ((3, 2), 16, 15), ((7, 4), 20, 15), ((1, 8), 37, 11), ((3, 1), 26, 10), ((10, 4), 43, 36), ((3, 3), 9, 16)]"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 4)","[((9, 2), 1, 2), ((7, 8), 1, 2), ((5, 4), 3, 1), ((8, 10), 1, 2), ((3, 2), 1, 3), ((7, 4), 2, 1), ((1, 8), 2, 1), ((3, 1), 1, 2), ((10, 4), 4, 3), ((3, 3), 1, 4)]"
"(<Abstr_type.Q_STAR: 1>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 4)","[((9, 2), 50, 88), ((7, 8), 3, 27), ((5, 4), 20, 88), ((8, 10), 27, 61), ((3, 2), 5, 33), ((7, 4), 19, 23), ((1, 8), 16, 43), ((3, 1), 84, 48), ((10, 4), 58, 13), ((3, 3), 17, 87)]"
