"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 0)","[((4,4), 1), ((11,1), 1), ((5,1), 1), ((2,4), 1), ((3,3), 1), ((4,2), 1), ((3,1), 2), ((2,2), 2), ((1,3), 2), ((11,9), 38), ((10,10), 3), ((4,5), 4), ((2,3), 5), ((3,2), 5), ((4,1), 5), ((1,4), 5), ((5,11), 6), ((4,10), 6), ((3,9), 6), ((1,2), 7), ((2,1), 7), ((2,9), 8), ((3,10), 8), ((4,11), 8), ((7,3), 9), ((3,7), 9), ((8,2), 9), ((9,3), 9), ((1,10), 10), ((2,11), 10), ((5,4), 10), ((5,3), 11), ((3,4), 12), ((11,2), 12), ((5,2), 12), ((10,1), 12), ((9,9), 13), ((11,7), 13), ((10,8), 27), ((8,10), 13), ((4,7), 14), ((8,3), 14), ((8,7), 15), ((9,6), 15), ((7,8), 15), ((2,7), 16), ((7,2), 16), ((10,3), 16), ((9,2), 16), ((3,6), 4), ((8,1), 16), ((5,5), 17), ((1,11), 17), ((1,9), 18), ((2,10), 18), ((3,11), 18), ((3,5), 19), ((1,7), 19), ((10,2), 19), ((11,3), 19), ((7,1), 19), ((9,1), 19), ((8,6), 20), ((7,7), 20), ((1,1), 21), ((4,8), 22), ((8,11), 23), ((10,11), 24), ((4,9), 25), ((5,10), 25), ((5,8), 26), ((6,3), 27), ((1,8), 27), ((8,4), 28), ((5,7), 28), ((6,8), 29), ((11,10), 26), ((7,9), 31), ((9,7), 31), ((10,6), 31), ((8,8), 31), ((4,3), 32), ((2,5), 32), ((7,4), 33), ((3,8), 33), ((11,8), 34), ((9,10), 34), ((10,9), 34), ((5,9), 35), ((11,4), 36), ((9,11), 41), ((9,8), 38), ((11,6), 38), ((10,7), 38), ((7,10), 38), ((8,9), 38), ((9,4), 39), ((1,5), 40), ((7,6), 41), ((8,5), 41), ((11,11), 42), ((2,8), 43), ((7,11), 44), ((10,4), 45)]"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 0)","[((8,9), 1), ((10,6), 1), ((5,7), 1), ((7,7), 1), ((11,9), 3), ((11,2), 1), ((2,7), 1), ((9,10), 1), ((8,2), 1), ((8,4), 1), ((3,2), 1), ((7,6), 1), ((1,2), 1), ((11,10), 3), ((3,6), 3), ((4,1), 1), ((8,8), 1), ((2,4), 1), ((3,7), 1), ((1,7), 1), ((8,5), 1), ((9,3), 1), ((5,1), 1), ((5,2), 1), ((7,2), 1), ((8,10), 1), ((10,8), 3), ((4,2), 1), ((10,7), 1), ((11,6), 1), ((3,3), 1), ((1,1), 1), ((10,1), 1), ((2,2), 1), ((9,8), 1), ((8,6), 1), ((10,3), 1), ((8,7), 1), ((10,10), 1), ((9,1), 1), ((4,7), 1), ((8,1), 1), ((7,10), 1), ((2,1), 1), ((8,3), 1), ((9,9), 1), ((3,1), 1), ((1,4), 1), ((11,11), 1), ((7,9), 1), ((7,8), 1), ((2,3), 1), ((11,3), 1), ((9,6), 1), ((10,9), 1), ((11,1), 1), ((1,3), 1), ((3,5), 1), ((9,2), 1), ((4,4), 1), ((7,1), 1), ((11,8), 1), ((9,7), 1), ((10,2), 1), ((7,3), 1), ((11,7), 1), ((3,4), 1), ((1,5), 2), ((1,8), 2), ((4,8), 2), ((7,11), 2), ((3,8), 2), ((10,11), 2), ((5,3), 2), ((6,3), 2), ((5,8), 2), ((8,11), 2), ((2,5), 2), ((4,3), 2), ((2,8), 2), ((9,11), 1), ((7,4), 2), ((6,8), 2), ((2,11), 3), ((5,10), 3), ((4,11), 3), ((5,4), 3), ((4,9), 3), ((4,10), 3), ((5,9), 3), ((1,9), 3), ((3,9), 3), ((1,11), 3), ((3,10), 3), ((1,10), 3), ((2,10), 3), ((5,11), 3), ((5,5), 3), ((3,11), 3), ((2,9), 3), ((9,4), 4), ((4,5), 4), ((11,4), 4), ((10,4), 4)]"
"(<Abstr_type.Q_STAR: 1>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 0)","[((9,2), 1), ((10,3), 1), ((5,4), 2), ((1,7), 3), ((7,1), 3), ((3,2), 4), ((2,3), 4), ((2,5), 5), ((2,11), 6), ((1,1), 7), ((5,3), 8), ((4,1), 9), ((9,8), 10), ((8,9), 10), ((10,7), 10), ((4,4), 11), ((11,9), 63), ((10,11), 13), ((7,2), 14), ((9,9), 15), ((10,8), 65), ((8,10), 15), ((3,3), 16), ((2,4), 16), ((4,2), 16), ((4,10), 17), ((3,9), 17), ((9,3), 18), ((7,6), 19), ((3,1), 20), ((7,10), 21), ((8,3), 22), ((7,8), 23), ((8,7), 23), ((7,3), 24), ((3,7), 24), ((2,10), 25), ((1,10), 26), ((7,7), 27), ((8,4), 28), ((10,6), 29), ((10,9), 30), ((9,10), 30), ((10,1), 31), ((2,7), 32), ((11,11), 33), ((3,4), 34), ((5,1), 35), ((8,11), 36), ((1,9), 37), ((11,3), 38), ((7,4), 39), ((4,7), 40), ((5,2), 41), ((3,6), 15), ((1,11), 43), ((8,8), 44), ((9,7), 44), ((8,5), 45), ((3,5), 46), ((6,3), 47), ((1,3), 48), ((2,2), 49), ((5,11), 50), ((3,11), 51), ((9,4), 52), ((9,11), 84), ((10,10), 54), ((5,7), 55), ((4,9), 56), ((7,9), 57), ((1,8), 58), ((11,10), 13), ((5,9), 60), ((11,1), 61), ((8,6), 62), ((6,8), 63), ((8,2), 64), ((1,5), 65), ((9,1), 66), ((2,8), 67), ((4,3), 68), ((4,8), 69), ((8,1), 70), ((3,10), 71), ((2,9), 71), ((11,8), 72), ((11,2), 73), ((7,11), 74), ((1,4), 75), ((11,7), 76), ((10,2), 77), ((10,4), 78), ((9,6), 79), ((3,8), 80), ((4,5), 81), ((4,11), 82), ((11,6), 83), ((2,1), 84), ((1,2), 85), ((5,5), 86), ((5,8), 87), ((5,10), 88), ((11,4), 89)]"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 1)","[((4,4), 1), ((11,1), 1), ((5,1), 1), ((2,4), 1), ((3,3), 1), ((4,2), 44), ((3,1), 2), ((2,2), 2), ((1,3), 2), ((11,9), 3), ((10,10), 3), ((4,5), 4), ((2,3), 5), ((3,2), 5), ((4,1), 5), ((1,4), 5), ((5,11), 6), ((4,10), 6), ((3,9), 6), ((1,2), 7), ((2,1), 7), ((2,9), 8), ((3,10), 8), ((4,11), 8), ((7,3), 13), ((3,7), 9), ((8,2), 9), ((9,3), 9), ((1,10), 10), ((2,11), 10), ((5,4), 10), ((5,3), 11), ((3,4), 12), ((11,2), 12), ((5,2), 31), ((10,1), 12), ((9,9), 13), ((11,7), 13), ((10,8), 13), ((8,10), 13), ((4,7), 14), ((8,3), 14), ((8,7), 5), ((9,6), 15), ((7,8), 15), ((2,7), 16), ((7,2), 16), ((10,3), 16), ((9,2), 16), ((3,6), 16), ((8,1), 16), ((5,5), 17), ((1,11), 17), ((1,9), 18), ((2,10), 18), ((3,11), 18), ((3,5), 19), ((1,7), 19), ((10,2), 19), ((11,3), 19), ((7,1), 19), ((9,1), 19), ((8,6), 20), ((7,7), 20), ((1,1), 21), ((4,8), 22), ((8,11), 23), ((10,11), 24), ((4,9), 25), ((5,10), 25), ((5,8), 26), ((6,3), 27), ((1,8), 27), ((8,4), 28), ((5,7), 28), ((6,8), 29), ((11,10), 30), ((7,9), 31), ((9,7), 31), ((10,6), 31), ((8,8), 31), ((4,3), 32), ((2,5), 32), ((7,4), 33), ((3,8), 33), ((11,8), 34), ((9,10), 34), ((10,9), 34), ((5,9), 35), ((11,4), 36), ((9,11), 37), ((9,8), 38), ((11,6), 38), ((10,7), 38), ((7,10), 38), ((8,9), 38), ((9,4), 39), ((1,5), 40), ((7,6), 41), ((8,5), 41), ((11,11), 42), ((2,8), 43), ((7,11), 1), ((10,4), 45)]"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 1)","[((8,9), 1), ((10,6), 1), ((5,7), 1), ((7,7), 1), ((11,9), 1), ((11,2), 1), ((2,7), 1), ((9,10), 1), ((8,2), 1), ((8,4), 1), ((3,2), 1), ((7,6), 1), ((1,2), 1), ((11,10), 1), ((3,6), 1), ((4,1), 1), ((8,8), 1), ((2,4), 1), ((3,7), 1), ((1,7), 1), ((8,5), 1), ((9,3), 1), ((5,1), 1), ((5,2), 2), ((7,2), 1), ((8,10), 1), ((10,8), 1), ((4,2), 3), ((10,7), 1), ((11,6), 1), ((3,3), 1), ((1,1), 1), ((10,1), 1), ((2,2), 1), ((9,8), 1), ((8,6), 1), ((10,3), 1), ((8,7), 3), ((10,10), 1), ((9,1), 1), ((4,7), 1), ((8,1), 1), ((7,10), 1), ((2,1), 1), ((8,3), 1), ((9,9), 1), ((3,1), 1), ((1,4), 1), ((11,11), 1), ((7,9), 1), ((7,8), 1), ((2,3), 1), ((11,3), 1), ((9,6), 1), ((10,9), 1), ((11,1), 1), ((1,3), 1), ((3,5), 1), ((9,2), 1), ((4,4), 1), ((7,1), 1), ((11,8), 1), ((9,7), 1), ((10,2), 1), ((7,3), 3), ((11,7), 1), ((3,4), 1), ((1,5), 2), ((1,8), 2), ((4,8), 2), ((7,11), 1), ((3,8), 2), ((10,11), 2), ((5,3), 2), ((6,3), 2), ((5,8), 2), ((8,11), 2), ((2,5), 2), ((4,3), 2), ((2,8), 2), ((9,11), 2), ((7,4), 2), ((6,8), 2), ((2,11), 3), ((5,10), 3), ((4,11), 3), ((5,4), 3), ((4,9), 3), ((4,10), 3), ((5,9), 3), ((1,9), 3), ((3,9), 3), ((1,11), 3), ((3,10), 3), ((1,10), 3), ((2,10), 3), ((5,11), 3), ((5,5), 3), ((3,11), 3), ((2,9), 3), ((9,4), 4), ((4,5), 4), ((11,4), 4), ((10,4), 4)]"
"(<Abstr_type.Q_STAR: 1>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 1)","[((9,2), 1), ((10,3), 1), ((5,4), 2), ((1,7), 3), ((7,1), 3), ((3,2), 4), ((2,3), 4), ((2,5), 5), ((2,11), 6), ((1,1), 7), ((5,3), 8), ((4,1), 9), ((9,8), 10), ((8,9), 10), ((10,7), 10), ((4,4), 11), ((11,9), 12), ((10,11), 13), ((7,2), 14), ((9,9), 15), ((10,8), 15), ((8,10), 15), ((3,3), 16), ((2,4), 16), ((4,2), 53), ((4,10), 17), ((3,9), 17), ((9,3), 18), ((7,6), 19), ((3,1), 20), ((7,10), 21), ((8,3), 22), ((7,8), 23), ((8,7), 3), ((7,3), 69), ((3,7), 24), ((2,10), 25), ((1,10), 26), ((7,7), 27), ((8,4), 28), ((10,6), 29), ((10,9), 30), ((9,10), 30), ((10,1), 31), ((2,7), 32), ((11,11), 33), ((3,4), 34), ((5,1), 35), ((8,11), 36), ((1,9), 37), ((11,3), 38), ((7,4), 39), ((4,7), 40), ((5,2), 43), ((3,6), 42), ((1,11), 43), ((8,8), 44), ((9,7), 44), ((8,5), 45), ((3,5), 46), ((6,3), 47), ((1,3), 48), ((2,2), 49), ((5,11), 50), ((3,11), 51), ((9,4), 52), ((9,11), 53), ((10,10), 54), ((5,7), 55), ((4,9), 56), ((7,9), 57), ((1,8), 58), ((11,10), 59), ((5,9), 60), ((11,1), 61), ((8,6), 62), ((6,8), 63), ((8,2), 64), ((1,5), 65), ((9,1), 66), ((2,8), 67), ((4,3), 68), ((4,8), 69), ((8,1), 70), ((3,10), 71), ((2,9), 71), ((11,8), 72), ((11,2), 73), ((7,11), 52), ((1,4), 75), ((11,7), 76), ((10,2), 77), ((10,4), 78), ((9,6), 79), ((3,8), 80), ((4,5), 81), ((4,11), 82), ((11,6), 83), ((2,1), 84), ((1,2), 85), ((5,5), 86), ((5,8), 87), ((5,10), 88), ((11,4), 89)]"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 2)","[((4,4), 1), ((11,1), 1), ((5,1), 1), ((2,4), 1), ((3,3), 1), ((4,2), 1), ((3,1), 2), ((2,2), 2), ((1,3), 2), ((11,9), 3), ((10,10), 3), ((4,5), 4), ((2,3), 5), ((3,2), 5), ((4,1), 5), ((1,4), 5), ((5,11), 6), ((4,10), 6), ((3,9), 6), ((1,2), 7), ((2,1), 7), ((2,9), 8), ((3,10), 8), ((4,11), 8), ((7,3), 9), ((3,7), 9), ((8,2), 9), ((9,3), 9), ((1,10), 10), ((2,11), 10), ((5,4), 10), ((5,3), 41), ((3,4), 12), ((11,2), 12), ((5,2), 12), ((10,1), 12), ((9,9), 13), ((11,7), 13), ((10,8), 13), ((8,10), 13), ((4,7), 14), ((8,3), 14), ((8,7), 15), ((9,6), 15), ((7,8), 15), ((2,7), 16), ((7,2), 16), ((10,3), 16), ((9,2), 16), ((3,6), 16), ((8,1), 16), ((5,5), 17), ((1,11), 17), ((1,9), 18), ((2,10), 18), ((3,11), 18), ((3,5), 19), ((1,7), 19), ((10,2), 19), ((11,3), 19), ((7,1), 18), ((9,1), 19), ((8,6), 20), ((7,7), 20), ((1,1), 21), ((4,8), 22), ((8,11), 23), ((10,11), 24), ((4,9), 25), ((5,10), 35), ((5,8), 26), ((6,3), 27), ((1,8), 27), ((8,4), 28), ((5,7), 28), ((6,8), 29), ((11,10), 30), ((7,9), 31), ((9,7), 31), ((10,6), 31), ((8,8), 31), ((4,3), 32), ((2,5), 32), ((7,4), 33), ((3,8), 33), ((11,8), 34), ((9,10), 34), ((10,9), 34), ((5,9), 13), ((11,4), 36), ((9,11), 37), ((9,8), 38), ((11,6), 38), ((10,7), 38), ((7,10), 38), ((8,9), 21), ((9,4), 39), ((1,5), 40), ((7,6), 41), ((8,5), 41), ((11,11), 42), ((2,8), 43), ((7,11), 44), ((10,4), 45)]"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 2)","[((8,9), 3), ((10,6), 1), ((5,7), 1), ((7,7), 1), ((11,9), 1), ((11,2), 1), ((2,7), 1), ((9,10), 1), ((8,2), 1), ((8,4), 1), ((3,2), 1), ((7,6), 1), ((1,2), 1), ((11,10), 1), ((3,6), 1), ((4,1), 1), ((8,8), 1), ((2,4), 1), ((3,7), 1), ((1,7), 1), ((8,5), 1), ((9,3), 1), ((5,1), 1), ((5,2), 1), ((7,2), 1), ((8,10), 1), ((10,8), 1), ((4,2), 1), ((10,7), 1), ((11,6), 1), ((3,3), 1), ((1,1), 1), ((10,1), 1), ((2,2), 1), ((9,8), 1), ((8,6), 1), ((10,3), 1), ((8,7), 1), ((10,10), 1), ((9,1), 1), ((4,7), 1), ((8,1), 1), ((7,10), 1), ((2,1), 1), ((8,3), 1), ((9,9), 1), ((3,1), 1), ((1,4), 1), ((11,11), 1), ((7,9), 1), ((7,8), 1), ((2,3), 1), ((11,3), 1), ((9,6), 1), ((10,9), 1), ((11,1), 1), ((1,3), 1), ((3,5), 1), ((9,2), 1), ((4,4), 1), ((7,1), 3), ((11,8), 1), ((9,7), 1), ((10,2), 1), ((7,3), 1), ((11,7), 1), ((3,4), 1), ((1,5), 2), ((1,8), 2), ((4,8), 2), ((7,11), 2), ((3,8), 2), ((10,11), 2), ((5,3), 3), ((6,3), 2), ((5,8), 2), ((8,11), 2), ((2,5), 2), ((4,3), 2), ((2,8), 2), ((9,11), 2), ((7,4), 2), ((6,8), 2), ((2,11), 3), ((5,10), 1), ((4,11), 3), ((5,4), 3), ((4,9), 3), ((4,10), 3), ((5,9), 1), ((1,9), 3), ((3,9), 3), ((1,11), 3), ((3,10), 3), ((1,10), 3), ((2,10), 3), ((5,11), 3), ((5,5), 3), ((3,11), 3), ((2,9), 3), ((9,4), 4), ((4,5), 4), ((11,4), 4), ((10,4), 4)]"
"(<Abstr_type.Q_STAR: 1>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 2)","[((9,2), 1), ((10,3), 1), ((5,4), 2), ((1,7), 3), ((7,1), 63), ((3,2), 4), ((2,3), 4), ((2,5), 5), ((2,11), 6), ((1,1), 7), ((5,3), 3), ((4,1), 9), ((9,8), 10), ((8,9), 32), ((10,7), 10), ((4,4), 11), ((11,9), 12), ((10,11), 13), ((7,2), 14), ((9,9), 15), ((10,8), 15), ((8,10), 15), ((3,3), 16), ((2,4), 16), ((4,2), 16), ((4,10), 17), ((3,9), 17), ((9,3), 18), ((7,6), 19), ((3,1), 20), ((7,10), 21), ((8,3), 22), ((7,8), 23), ((8,7), 23), ((7,3), 24), ((3,7), 24), ((2,10), 25), ((1,10), 26), ((7,7), 27), ((8,4), 28), ((10,6), 29), ((10,9), 30), ((9,10), 30), ((10,1), 31), ((2,7), 32), ((11,11), 33), ((3,4), 34), ((5,1), 35), ((8,11), 36), ((1,9), 37), ((11,3), 38), ((7,4), 39), ((4,7), 40), ((5,2), 41), ((3,6), 42), ((1,11), 43), ((8,8), 44), ((9,7), 44), ((8,5), 45), ((3,5), 46), ((6,3), 47), ((1,3), 48), ((2,2), 49), ((5,11), 50), ((3,11), 51), ((9,4), 52), ((9,11), 53), ((10,10), 54), ((5,7), 55), ((4,9), 56), ((7,9), 57), ((1,8), 58), ((11,10), 59), ((5,9), 36), ((11,1), 61), ((8,6), 62), ((6,8), 63), ((8,2), 64), ((1,5), 65), ((9,1), 66), ((2,8), 67), ((4,3), 68), ((4,8), 69), ((8,1), 70), ((3,10), 71), ((2,9), 71), ((11,8), 72), ((11,2), 73), ((7,11), 74), ((1,4), 75), ((11,7), 76), ((10,2), 77), ((10,4), 78), ((9,6), 79), ((3,8), 80), ((4,5), 81), ((4,11), 82), ((11,6), 83), ((2,1), 84), ((1,2), 85), ((5,5), 86), ((5,8), 87), ((5,10), 30), ((11,4), 89)]"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 3)","[((4,4), 15), ((11,1), 1), ((5,1), 1), ((2,4), 1), ((3,3), 1), ((4,2), 1), ((3,1), 2), ((2,2), 2), ((1,3), 2), ((11,9), 3), ((10,10), 3), ((4,5), 4), ((2,3), 5), ((3,2), 5), ((4,1), 5), ((1,4), 5), ((5,11), 6), ((4,10), 6), ((3,9), 6), ((1,2), 7), ((2,1), 7), ((2,9), 8), ((3,10), 8), ((4,11), 8), ((7,3), 9), ((3,7), 9), ((8,2), 9), ((9,3), 9), ((1,10), 10), ((2,11), 10), ((5,4), 10), ((5,3), 11), ((3,4), 12), ((11,2), 12), ((5,2), 12), ((10,1), 12), ((9,9), 13), ((11,7), 13), ((10,8), 13), ((8,10), 13), ((4,7), 14), ((8,3), 14), ((8,7), 13), ((9,6), 15), ((7,8), 15), ((2,7), 16), ((7,2), 16), ((10,3), 16), ((9,2), 16), ((3,6), 16), ((8,1), 16), ((5,5), 44), ((1,11), 17), ((1,9), 18), ((2,10), 18), ((3,11), 19), ((3,5), 19), ((1,7), 19), ((10,2), 19), ((11,3), 19), ((7,1), 19), ((9,1), 19), ((8,6), 20), ((7,7), 20), ((1,1), 21), ((4,8), 22), ((8,11), 23), ((10,11), 24), ((4,9), 25), ((5,10), 25), ((5,8), 26), ((6,3), 27), ((1,8), 27), ((8,4), 28), ((5,7), 28), ((6,8), 29), ((11,10), 30), ((7,9), 31), ((9,7), 31), ((10,6), 31), ((8,8), 31), ((4,3), 32), ((2,5), 32), ((7,4), 33), ((3,8), 33), ((11,8), 34), ((9,10), 34), ((10,9), 34), ((5,9), 35), ((11,4), 36), ((9,11), 37), ((9,8), 38), ((11,6), 38), ((10,7), 38), ((7,10), 10), ((8,9), 38), ((9,4), 39), ((1,5), 40), ((7,6), 41), ((8,5), 41), ((11,11), 42), ((2,8), 43), ((7,11), 44), ((10,4), 45)]"
