"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 0)","[((1, 4), 6, 9), ((7, 2), 8, 41), ((3, 5), 35, 22), ((7, 6), 33, 22), ((2, 7), 8, 10), ((9, 6), 41, 3), ((8, 6), 37, 6), ((1, 5), 34, 17), ((4, 11), 38, 16), ((4, 4), 16, 1)]"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 0)","[((1, 4), 2, 1), ((7, 2), 2, 4), ((3, 5), 2, 3), ((7, 6), 2, 1), ((2, 7), 2, 1), ((9, 6), 2, 1), ((8, 6), 2, 3), ((1, 5), 3, 1), ((4, 11), 1, 2), ((4, 4), 2, 3)]"
"(<Abstr_type.Q_STAR: 1>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 0)","[((1, 4), 63, 76), ((7, 2), 75, 41), ((3, 5), 17, 38), ((7, 6), 84, 20), ((2, 7), 89, 15), ((9, 6), 27, 12), ((8, 6), 37, 36), ((1, 5), 61, 8), ((4, 11), 23, 14), ((4, 4), 43, 80)]"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 1)","[((3, 7), 22, 8), ((8, 6), 37, 10), ((7, 7), 37, 9), ((5, 9), 42, 9), ((1, 10), 9, 30), ((9, 3), 22, 18), ((9, 9), 25, 14), ((2, 3), 6, 35), ((9, 4), 2, 35), ((4, 11), 38, 32)]"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 1)","[((3, 7), 2, 3), ((8, 6), 2, 1), ((7, 7), 2, 3), ((5, 9), 1, 2), ((1, 10), 1, 2), ((9, 3), 2, 1), ((9, 9), 2, 3), ((2, 3), 2, 3), ((9, 4), 4, 1), ((4, 11), 1, 2)]"
"(<Abstr_type.Q_STAR: 1>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 1)","[((3, 7), 15, 76), ((8, 6), 37, 19), ((7, 7), 65, 8), ((5, 9), 80, 25), ((1, 10), 85, 1), ((9, 3), 55, 69), ((9, 9), 13, 63), ((2, 3), 38, 13), ((9, 4), 47, 67), ((4, 11), 23, 40)]"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 2)","[((10, 4), 17, 7), ((9, 9), 25, 8), ((9, 10), 4, 35), ((8, 1), 8, 4), ((9, 1), 35, 37), ((7, 6), 33, 31), ((11, 7), 25, 9), ((7, 3), 22, 35), ((4, 8), 27, 15), ((7, 7), 37, 4)]"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 2)","[((10, 4), 4, 1), ((9, 9), 2, 1), ((9, 10), 2, 3), ((8, 1), 2, 1), ((9, 1), 2, 1), ((7, 6), 2, 1), ((11, 7), 2, 3), ((7, 3), 2, 1), ((4, 8), 3, 2), ((7, 7), 2, 1)]"
"(<Abstr_type.Q_STAR: 1>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 2)","[((10, 4), 76, 5), ((9, 9), 13, 16), ((9, 10), 60, 65), ((8, 1), 48, 26), ((9, 1), 86, 63), ((7, 6), 84, 13), ((11, 7), 72, 70), ((7, 3), 15, 70), ((4, 8), 70, 60), ((7, 7), 65, 74)]"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 3)","[((8, 1), 8, 3), ((5, 2), 32, 9), ((7, 1), 35, 37), ((5, 9), 42, 8), ((10, 11), 44, 4), ((8, 6), 37, 35), ((9, 9), 25, 8), ((1, 10), 9, 22), ((3, 4), 32, 25), ((10, 9), 4, 16)]"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 3)","[((8, 1), 2, 4), ((5, 2), 2, 1), ((7, 1), 2, 3), ((5, 9), 1, 4), ((10, 11), 3, 1), ((8, 6), 2, 3), ((9, 9), 2, 3), ((1, 10), 1, 2), ((3, 4), 2, 3), ((10, 9), 2, 1)]"
"(<Abstr_type.Q_STAR: 1>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 3)","[((8, 1), 48, 7), ((5, 2), 29, 26), ((7, 1), 12, 13), ((5, 9), 80, 12), ((10, 11), 79, 47), ((8, 6), 37, 84), ((9, 9), 13, 75), ((1, 10), 85, 57), ((3, 4), 83, 17), ((10, 9), 60, 81)]"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 4)","[((9, 10), 4, 37), ((10, 7), 3, 13), ((1, 2), 30, 25), ((7, 1), 35, 2), ((3, 5), 35, 25), ((3, 6), 8, 41), ((10, 8), 25, 32), ((7, 6), 33, 16), ((6, 8), 31, 10), ((2, 7), 8, 35)]"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 4)","[((9, 10), 2, 1), ((10, 7), 2, 3), ((1, 2), 2, 1), ((7, 1), 2, 3), ((3, 5), 2, 3), ((3, 6), 2, 3), ((10, 8), 2, 3), ((7, 6), 2, 3), ((6, 8), 3, 4), ((2, 7), 2, 3)]"
"(<Abstr_type.Q_STAR: 1>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 4)","[((9, 10), 60, 63), ((10, 7), 20, 38), ((1, 2), 88, 89), ((7, 1), 12, 8), ((3, 5), 17, 54), ((3, 6), 14, 12), ((10, 8), 13, 29), ((7, 6), 84, 50), ((6, 8), 51, 7), ((2, 7), 89, 4)]"
