"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 0)","[((3, 7), 28, 6), ((2, 2), 36, 23), ((2, 10), 5, 19), ((11, 7), 3, 42), ((7, 3), 28, 19)]"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 0)","[((3, 7), 1, 2), ((2, 2), 1, 3), ((2, 10), 3, 4), ((11, 7), 1, 2), ((7, 3), 1, 2)]"
"(<Abstr_type.Q_STAR: 1>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 0)","[((3, 7), 54, 55), ((2, 2), 58, 54), ((2, 10), 70, 12), ((11, 7), 51, 71), ((7, 3), 54, 9)]"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 1)","[((7, 9), 23, 43), ((6, 8), 30, 16), ((11, 11), 39, 19), ((1, 2), 18, 28), ((5, 3), 37, 7)]"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 1)","[((7, 9), 1, 3), ((6, 8), 2, 1), ((11, 11), 1, 2), ((1, 2), 1, 3), ((5, 3), 2, 3)]"
"(<Abstr_type.Q_STAR: 1>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 1)","[((7, 9), 27, 15), ((6, 8), 56, 54), ((11, 11), 26, 74), ((1, 2), 25, 87), ((5, 3), 68, 84)]"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 2)","[((9, 1), 20, 12), ((3, 3), 12, 8), ((8, 10), 3, 20), ((2, 4), 12, 29), ((10, 7), 19, 14)]"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 2)","[((9, 1), 1, 2), ((3, 3), 1, 2), ((8, 10), 1, 3), ((2, 4), 1, 2), ((10, 7), 1, 3)]"
"(<Abstr_type.Q_STAR: 1>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 2)","[((9, 1), 48, 44), ((3, 3), 17, 78), ((8, 10), 13, 76), ((2, 4), 17, 28), ((10, 7), 15, 50)]"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 3)","[((8, 8), 23, 15), ((2, 11), 10, 14), ((4, 4), 12, 10), ((10, 6), 23, 29), ((6, 8), 30, 22)]"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 3)","[((8, 8), 1, 2), ((2, 11), 3, 1), ((4, 4), 1, 2), ((10, 6), 1, 3), ((6, 8), 2, 3)]"
"(<Abstr_type.Q_STAR: 1>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 3)","[((8, 8), 14, 83), ((2, 11), 37, 15), ((4, 4), 82, 70), ((10, 6), 5, 12), ((6, 8), 56, 77)]"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 4)","[((10, 10), 25, 22), ((3, 3), 12, 3), ((5, 8), 7, 36), ((11, 2), 6, 41), ((2, 4), 12, 44)]"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 4)","[((10, 10), 1, 2), ((3, 3), 1, 3), ((5, 8), 2, 1), ((11, 2), 1, 3), ((2, 4), 1, 3)]"
"(<Abstr_type.Q_STAR: 1>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 4)","[((10, 10), 78, 43), ((3, 3), 17, 11), ((5, 8), 66, 16), ((11, 2), 83, 76), ((2, 4), 17, 43)]"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 0)","[((9, 1), 20, 10), ((10, 8), 3, 8), ((10, 10), 25, 28), ((7, 1), 20, 14), ((3, 2), 29, 22), ((8, 4), 4, 6), ((7, 6), 16, 28), ((9, 7), 23, 28), ((3, 11), 5, 25), ((1, 5), 17, 29)]"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 0)","[((9, 1), 1, 2), ((10, 8), 1, 3), ((10, 10), 1, 2), ((7, 1), 1, 3), ((3, 2), 1, 3), ((8, 4), 1, 2), ((7, 6), 1, 2), ((9, 7), 1, 3), ((3, 11), 3, 1), ((1, 5), 2, 1)]"
"(<Abstr_type.Q_STAR: 1>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 0)","[((9, 1), 48, 76), ((10, 8), 13, 60), ((10, 10), 78, 62), ((7, 1), 9, 31), ((3, 2), 47, 84), ((8, 4), 75, 84), ((7, 6), 45, 40), ((9, 7), 14, 13), ((3, 11), 53, 14), ((1, 5), 87, 52)]"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 1)","[((6, 8), 30, 6), ((7, 9), 23, 42), ((9, 11), 24, 12), ((2, 5), 22, 2), ((7, 6), 16, 21), ((7, 4), 1, 3), ((4, 9), 26, 28), ((2, 10), 5, 42), ((8, 4), 4, 6), ((8, 7), 9, 4)]"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 1)","[((6, 8), 2, 1), ((7, 9), 1, 4), ((9, 11), 2, 1), ((2, 5), 2, 1), ((7, 6), 1, 3), ((7, 4), 2, 1), ((4, 9), 3, 1), ((2, 10), 3, 1), ((8, 4), 1, 3), ((8, 7), 1, 3)]"
