"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 0)",0,"[([9, 4], 1), ([7, 6], 2), ([5, 8], 3), ([8, 3], 4), ([8, 7], 5), ([1, 3], 6), ([7, 9], 8), ([6, 8], 9), ([2, 10], 10), ([8, 2], 11), ([7, 4], 25), ([3, 8], 12), ([8, 10], 13), ([3, 5], 14), ([9, 10], 15), ([2, 1], 16), ([5, 3], 17), ([1, 10], 18), ([5, 1], 19), ([11, 6], 20), ([5, 10], 21), ([5, 11], 22), ([5, 7], 7), ([8, 4], 23), ([4, 1], 24), ([4, 8], 26), ([2, 5], 27), ([2, 9], 28), ([10, 1], 29), ([4, 5], 30), ([8, 6], 31), ([11, 4], 32), ([10, 4], 33), ([10, 10], 34), ([10, 11], 35), ([6, 3], 36), ([9, 11], 37), ([5, 9], 38), ([1, 1], 39), ([7, 11], 40), ([5, 5], 41), ([11, 10], 42), ([2, 8], 43), ([8, 11], 45), ([8, 5], 46), ([4, 7], 47), ([9, 6], 48), ([7, 8], 49), ([2, 2], 50), ([3, 1], 51), ([2, 7], 52), ([7, 2], 53), ([8, 1], 54), ([9, 2], 55), ([10, 3], 56), ([9, 7], 57), ([8, 8], 58), ([3, 11], 59), ([1, 9], 60), ([8, 9], 61), ([3, 6], 62), ([9, 3], 63), ([7, 3], 64), ([3, 7], 65), ([9, 9], 66), ([11, 7], 67), ([1, 7], 68), ([11, 3], 69), ([11, 8], 70), ([1, 2], 71), ([5, 4], 72), ([2, 11], 73), ([2, 4], 74), ([4, 4], 75), ([4, 2], 76), ([1, 5], 77), ([10, 7], 78), ([7, 10], 79), ([9, 8], 80), ([4, 9], 81), ([3, 9], 82), ([3, 2], 83), ([11, 11], 84), ([3, 10], 85), ([4, 11], 86), ([5, 2], 87), ([11, 2], 88), ([3, 4], 89), ([7, 7], 90), ([11, 9], 91), ([1, 8], 92), ([1, 11], 93), ([10, 6], 94), ([10, 8], 95), ([10, 2], 96), ([7, 1], 97), ([10, 9], 98), ([11, 1], 99), ([3, 3], 100), ([1, 4], 101), ([2, 3], 102), ([4, 3], 103), ([9, 1], 104), ([4, 10], 105)]"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 0)",1,"[([9, 4], 1), ([7, 6], 2), ([5, 8], 3), ([8, 3], 4), ([8, 7], 5), ([1, 3], 6), ([7, 9], 8), ([6, 8], 9), ([2, 10], 10), ([8, 2], 11), ([7, 4], 25), ([3, 8], 12), ([8, 10], 13), ([3, 5], 14), ([9, 10], 15), ([2, 1], 16), ([5, 3], 17), ([1, 10], 18), ([5, 1], 19), ([11, 6], 20), ([5, 10], 21), ([5, 11], 22), ([5, 7], 7), ([8, 4], 23), ([4, 1], 24), ([4, 8], 26), ([2, 5], 27), ([2, 9], 28), ([10, 1], 29), ([4, 5], 30), ([8, 6], 31), ([11, 4], 32), ([10, 4], 33), ([10, 10], 34), ([10, 11], 35), ([6, 3], 36), ([9, 11], 37), ([5, 9], 38), ([1, 1], 39), ([7, 11], 40), ([5, 5], 41), ([11, 10], 42), ([2, 8], 43), ([8, 11], 45), ([8, 5], 46), ([4, 7], 47), ([9, 6], 48), ([7, 8], 49), ([2, 2], 50), ([3, 1], 51), ([2, 7], 52), ([7, 2], 53), ([8, 1], 54), ([9, 2], 55), ([10, 3], 56), ([9, 7], 57), ([8, 8], 58), ([3, 11], 59), ([1, 9], 60), ([8, 9], 61), ([3, 6], 62), ([9, 3], 63), ([7, 3], 64), ([3, 7], 65), ([9, 9], 66), ([11, 7], 67), ([1, 7], 68), ([11, 3], 69), ([11, 8], 70), ([1, 2], 71), ([5, 4], 72), ([2, 11], 73), ([2, 4], 74), ([4, 4], 75), ([4, 2], 76), ([1, 5], 77), ([10, 7], 78), ([7, 10], 79), ([9, 8], 80), ([4, 9], 81), ([3, 9], 82), ([3, 2], 83), ([11, 11], 84), ([3, 10], 85), ([4, 11], 86), ([5, 2], 87), ([11, 2], 88), ([3, 4], 89), ([7, 7], 90), ([11, 9], 91), ([1, 8], 92), ([1, 11], 93), ([10, 6], 94), ([10, 8], 95), ([10, 2], 96), ([7, 1], 97), ([10, 9], 98), ([11, 1], 99), ([3, 3], 100), ([1, 4], 101), ([2, 3], 102), ([4, 3], 103), ([9, 1], 104), ([4, 10], 105)]"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 0)",2,"[([9, 4], 1), ([7, 6], 2), ([5, 8], 3), ([8, 3], 4), ([8, 7], 5), ([1, 3], 6), ([7, 9], 8), ([6, 8], 9), ([2, 10], 10), ([8, 2], 11), ([7, 4], 25), ([3, 8], 12), ([8, 10], 13), ([3, 5], 14), ([9, 10], 15), ([2, 1], 16), ([5, 3], 17), ([1, 10], 18), ([5, 1], 19), ([11, 6], 20), ([5, 10], 21), ([5, 11], 22), ([5, 7], 7), ([8, 4], 23), ([4, 1], 24), ([4, 8], 26), ([2, 5], 27), ([2, 9], 28), ([10, 1], 29), ([4, 5], 30), ([8, 6], 31), ([11, 4], 32), ([10, 4], 33), ([10, 10], 34), ([10, 11], 35), ([6, 3], 36), ([9, 11], 37), ([5, 9], 38), ([1, 1], 39), ([7, 11], 40), ([5, 5], 41), ([11, 10], 42), ([2, 8], 43), ([8, 11], 45), ([8, 5], 46), ([4, 7], 47), ([9, 6], 48), ([7, 8], 49), ([2, 2], 50), ([3, 1], 51), ([2, 7], 52), ([7, 2], 53), ([8, 1], 54), ([9, 2], 55), ([10, 3], 56), ([9, 7], 57), ([8, 8], 58), ([3, 11], 59), ([1, 9], 60), ([8, 9], 61), ([3, 6], 62), ([9, 3], 63), ([7, 3], 64), ([3, 7], 65), ([9, 9], 66), ([11, 7], 67), ([1, 7], 68), ([11, 3], 69), ([11, 8], 70), ([1, 2], 71), ([5, 4], 72), ([2, 11], 73), ([2, 4], 74), ([4, 4], 75), ([4, 2], 76), ([1, 5], 77), ([10, 7], 78), ([7, 10], 79), ([9, 8], 80), ([4, 9], 81), ([3, 9], 82), ([3, 2], 83), ([11, 11], 84), ([3, 10], 85), ([4, 11], 86), ([5, 2], 87), ([11, 2], 88), ([3, 4], 89), ([7, 7], 90), ([11, 9], 91), ([1, 8], 92), ([1, 11], 93), ([10, 6], 94), ([10, 8], 95), ([10, 2], 96), ([7, 1], 97), ([10, 9], 98), ([11, 1], 99), ([3, 3], 100), ([1, 4], 101), ([2, 3], 102), ([4, 3], 103), ([9, 1], 104), ([4, 10], 105)]"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 0)",3,"[([9, 4], 1), ([7, 6], 2), ([5, 8], 3), ([8, 3], 4), ([8, 7], 5), ([1, 3], 6), ([7, 9], 8), ([6, 8], 9), ([2, 10], 10), ([8, 2], 11), ([7, 4], 25), ([3, 8], 12), ([8, 10], 13), ([3, 5], 14), ([9, 10], 15), ([2, 1], 16), ([5, 3], 17), ([1, 10], 18), ([5, 1], 19), ([11, 6], 20), ([5, 10], 21), ([5, 11], 22), ([5, 7], 7), ([8, 4], 23), ([4, 1], 24), ([4, 8], 26), ([2, 5], 27), ([2, 9], 28), ([10, 1], 29), ([4, 5], 30), ([8, 6], 31), ([11, 4], 32), ([10, 4], 33), ([10, 10], 34), ([10, 11], 35), ([6, 3], 36), ([9, 11], 37), ([5, 9], 38), ([1, 1], 39), ([7, 11], 40), ([5, 5], 41), ([11, 10], 42), ([2, 8], 43), ([8, 11], 45), ([8, 5], 46), ([4, 7], 47), ([9, 6], 48), ([7, 8], 49), ([2, 2], 50), ([3, 1], 51), ([2, 7], 52), ([7, 2], 53), ([8, 1], 54), ([9, 2], 55), ([10, 3], 56), ([9, 7], 57), ([8, 8], 58), ([3, 11], 59), ([1, 9], 60), ([8, 9], 61), ([3, 6], 62), ([9, 3], 63), ([7, 3], 64), ([3, 7], 65), ([9, 9], 66), ([11, 7], 67), ([1, 7], 68), ([11, 3], 69), ([11, 8], 70), ([1, 2], 71), ([5, 4], 72), ([2, 11], 73), ([2, 4], 74), ([4, 4], 75), ([4, 2], 76), ([1, 5], 77), ([10, 7], 78), ([7, 10], 79), ([9, 8], 80), ([4, 9], 81), ([3, 9], 82), ([3, 2], 83), ([11, 11], 84), ([3, 10], 85), ([4, 11], 86), ([5, 2], 87), ([11, 2], 88), ([3, 4], 89), ([7, 7], 90), ([11, 9], 91), ([1, 8], 92), ([1, 11], 93), ([10, 6], 94), ([10, 8], 95), ([10, 2], 96), ([7, 1], 97), ([10, 9], 98), ([11, 1], 99), ([3, 3], 100), ([1, 4], 101), ([2, 3], 102), ([4, 3], 103), ([9, 1], 104), ([4, 10], 105)]"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 0)",4,"[([9, 4], 1), ([7, 6], 2), ([5, 8], 3), ([8, 3], 4), ([8, 7], 5), ([1, 3], 6), ([7, 9], 8), ([6, 8], 9), ([2, 10], 10), ([8, 2], 11), ([7, 4], 25), ([3, 8], 12), ([8, 10], 13), ([3, 5], 14), ([9, 10], 15), ([2, 1], 16), ([5, 3], 17), ([1, 10], 18), ([5, 1], 19), ([11, 6], 20), ([5, 10], 21), ([5, 11], 22), ([5, 7], 7), ([8, 4], 23), ([4, 1], 24), ([4, 8], 26), ([2, 5], 27), ([2, 9], 28), ([10, 1], 29), ([4, 5], 30), ([8, 6], 31), ([11, 4], 32), ([10, 4], 33), ([10, 10], 34), ([10, 11], 35), ([6, 3], 36), ([9, 11], 37), ([5, 9], 38), ([1, 1], 39), ([7, 11], 40), ([5, 5], 41), ([11, 10], 42), ([2, 8], 43), ([8, 11], 45), ([8, 5], 46), ([4, 7], 47), ([9, 6], 48), ([7, 8], 49), ([2, 2], 50), ([3, 1], 51), ([2, 7], 52), ([7, 2], 53), ([8, 1], 54), ([9, 2], 55), ([10, 3], 56), ([9, 7], 57), ([8, 8], 58), ([3, 11], 59), ([1, 9], 60), ([8, 9], 61), ([3, 6], 62), ([9, 3], 63), ([7, 3], 64), ([3, 7], 65), ([9, 9], 66), ([11, 7], 67), ([1, 7], 68), ([11, 3], 69), ([11, 8], 70), ([1, 2], 71), ([5, 4], 72), ([2, 11], 73), ([2, 4], 74), ([4, 4], 75), ([4, 2], 76), ([1, 5], 77), ([10, 7], 78), ([7, 10], 79), ([9, 8], 80), ([4, 9], 81), ([3, 9], 82), ([3, 2], 83), ([11, 11], 84), ([3, 10], 85), ([4, 11], 86), ([5, 2], 87), ([11, 2], 88), ([3, 4], 89), ([7, 7], 90), ([11, 9], 91), ([1, 8], 92), ([1, 11], 93), ([10, 6], 94), ([10, 8], 95), ([10, 2], 96), ([7, 1], 97), ([10, 9], 98), ([11, 1], 99), ([3, 3], 100), ([1, 4], 101), ([2, 3], 102), ([4, 3], 103), ([9, 1], 104), ([4, 10], 105)]"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 0)",0,"[([3, 9], 1), ([2, 9], 1), ([4, 9], 1), ([5, 9], 1), ([1, 9], 1), ([5, 4], 1), ([8, 7], 2), ([8, 11], 3), ([10, 4], 4), ([4, 10], 5), ([5, 10], 6), ([1, 11], 7), ([3, 11], 8), ([2, 10], 9), ([4, 11], 10), ([3, 10], 11), ([5, 5], 12), ([1, 10], 13), ([2, 11], 14), ([5, 11], 15), ([5, 7], 16), ([8, 9], 17), ([7, 4], 18), ([9, 7], 19), ([3, 7], 20), ([2, 7], 21), ([1, 1], 22), ([10, 7], 23), ([3, 4], 24), ([4, 7], 25), ([2, 3], 26), ([9, 9], 27), ([9, 10], 28), ([11, 2], 29), ([9, 2], 30), ([1, 7], 31), ([7, 3], 32), ([4, 2], 33), ([2, 1], 34), ([11, 9], 35), ([3, 1], 36), ([11, 10], 37), ([7, 2], 38), ([8, 1], 39), ([11, 3], 40), ([8, 6], 41), ([11, 6], 42), ([10, 9], 43), ([11, 1], 44), ([9, 1], 45), ([8, 10], 46), ([5, 1], 47), ([7, 6], 48), ([9, 8], 49), ([10, 10], 50), ([3, 2], 51), ([7, 8], 52), ([7, 10], 53), ([7, 9], 54), ([3, 5], 55), ([1, 4], 56), ([2, 4], 57), ([1, 2], 58), ([4, 1], 59), ([11, 7], 60), ([9, 6], 61), ([5, 2], 62), ([7, 1], 63), ([4, 4], 64), ([8, 5], 65), ([11, 8], 66), ([8, 4], 67), ([7, 7], 68), ([11, 11], 69), ([6, 3], 70), ([4, 8], 71), ([9, 11], 72), ([5, 3], 73), ([6, 8], 74), ([1, 8], 75), ([10, 11], 76), ([2, 5], 77), ([2, 8], 78), ([3, 8], 79), ([5, 8], 80), ([4, 3], 81), ([7, 11], 82), ([8, 2], 83), ([1, 3], 84), ([9, 3], 85), ([2, 2], 86), ([8, 3], 87), ([10, 8], 88), ([8, 8], 89), ([10, 1], 90), ([4, 5], 91), ([3, 6], 92), ([10, 3], 93), ([3, 3], 94), ([10, 6], 95), ([10, 2], 96), ([1, 5], 97), ([9, 4], 98), ([11, 4], 99)]"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 0)",1,"[([3, 9], 1), ([2, 9], 1), ([4, 9], 1), ([5, 9], 1), ([1, 9], 1), ([5, 4], 1), ([8, 7], 2), ([8, 11], 3), ([10, 4], 4), ([4, 10], 5), ([5, 10], 6), ([1, 11], 7), ([3, 11], 8), ([2, 10], 9), ([4, 11], 10), ([3, 10], 11), ([5, 5], 12), ([1, 10], 13), ([2, 11], 14), ([5, 11], 15), ([5, 7], 16), ([8, 9], 17), ([7, 4], 18), ([9, 7], 19), ([3, 7], 20), ([2, 7], 21), ([1, 1], 22), ([10, 7], 23), ([3, 4], 24), ([4, 7], 25), ([2, 3], 26), ([9, 9], 27), ([9, 10], 28), ([11, 2], 29), ([9, 2], 30), ([1, 7], 31), ([7, 3], 32), ([4, 2], 33), ([2, 1], 34), ([11, 9], 35), ([3, 1], 36), ([11, 10], 37), ([7, 2], 38), ([8, 1], 39), ([11, 3], 40), ([8, 6], 41), ([11, 6], 42), ([10, 9], 43), ([11, 1], 44), ([9, 1], 45), ([8, 10], 46), ([5, 1], 47), ([7, 6], 48), ([9, 8], 49), ([10, 10], 50), ([3, 2], 51), ([7, 8], 52), ([7, 10], 53), ([7, 9], 54), ([3, 5], 55), ([1, 4], 56), ([2, 4], 57), ([1, 2], 58), ([4, 1], 59), ([11, 7], 60), ([9, 6], 61), ([5, 2], 62), ([7, 1], 63), ([4, 4], 64), ([8, 5], 65), ([11, 8], 66), ([8, 4], 67), ([7, 7], 68), ([11, 11], 69), ([6, 3], 70), ([4, 8], 71), ([9, 11], 72), ([5, 3], 73), ([6, 8], 74), ([1, 8], 75), ([10, 11], 76), ([2, 5], 77), ([2, 8], 78), ([3, 8], 79), ([5, 8], 80), ([4, 3], 81), ([7, 11], 82), ([8, 2], 83), ([1, 3], 84), ([9, 3], 85), ([2, 2], 86), ([8, 3], 87), ([10, 8], 88), ([8, 8], 89), ([10, 1], 90), ([4, 5], 91), ([3, 6], 92), ([10, 3], 93), ([3, 3], 94), ([10, 6], 95), ([10, 2], 96), ([1, 5], 97), ([9, 4], 98), ([11, 4], 99)]"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 0)",2,"[([3, 9], 1), ([2, 9], 1), ([4, 9], 1), ([5, 9], 1), ([1, 9], 1), ([5, 4], 1), ([8, 7], 2), ([8, 11], 3), ([10, 4], 4), ([4, 10], 5), ([5, 10], 6), ([1, 11], 7), ([3, 11], 8), ([2, 10], 9), ([4, 11], 10), ([3, 10], 11), ([5, 5], 12), ([1, 10], 13), ([2, 11], 14), ([5, 11], 15), ([5, 7], 16), ([8, 9], 17), ([7, 4], 18), ([9, 7], 19), ([3, 7], 20), ([2, 7], 21), ([1, 1], 22), ([10, 7], 23), ([3, 4], 24), ([4, 7], 25), ([2, 3], 26), ([9, 9], 27), ([9, 10], 28), ([11, 2], 29), ([9, 2], 30), ([1, 7], 31), ([7, 3], 32), ([4, 2], 33), ([2, 1], 34), ([11, 9], 35), ([3, 1], 36), ([11, 10], 37), ([7, 2], 38), ([8, 1], 39), ([11, 3], 40), ([8, 6], 41), ([11, 6], 42), ([10, 9], 43), ([11, 1], 44), ([9, 1], 45), ([8, 10], 46), ([5, 1], 47), ([7, 6], 48), ([9, 8], 49), ([10, 10], 50), ([3, 2], 51), ([7, 8], 52), ([7, 10], 53), ([7, 9], 54), ([3, 5], 55), ([1, 4], 56), ([2, 4], 57), ([1, 2], 58), ([4, 1], 59), ([11, 7], 60), ([9, 6], 61), ([5, 2], 62), ([7, 1], 63), ([4, 4], 64), ([8, 5], 65), ([11, 8], 66), ([8, 4], 67), ([7, 7], 68), ([11, 11], 69), ([6, 3], 70), ([4, 8], 71), ([9, 11], 72), ([5, 3], 73), ([6, 8], 74), ([1, 8], 75), ([10, 11], 76), ([2, 5], 77), ([2, 8], 78), ([3, 8], 79), ([5, 8], 80), ([4, 3], 81), ([7, 11], 82), ([8, 2], 83), ([1, 3], 84), ([9, 3], 85), ([2, 2], 86), ([8, 3], 87), ([10, 8], 88), ([8, 8], 89), ([10, 1], 90), ([4, 5], 91), ([3, 6], 92), ([10, 3], 93), ([3, 3], 94), ([10, 6], 95), ([10, 2], 96), ([1, 5], 97), ([9, 4], 98), ([11, 4], 99)]"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 0)",3,"[([3, 9], 1), ([2, 9], 1), ([4, 9], 1), ([5, 9], 1), ([1, 9], 1), ([5, 4], 1), ([8, 7], 2), ([8, 11], 3), ([10, 4], 4), ([4, 10], 5), ([5, 10], 6), ([1, 11], 7), ([3, 11], 8), ([2, 10], 9), ([4, 11], 10), ([3, 10], 11), ([5, 5], 12), ([1, 10], 13), ([2, 11], 14), ([5, 11], 15), ([5, 7], 16), ([8, 9], 17), ([7, 4], 18), ([9, 7], 19), ([3, 7], 20), ([2, 7], 21), ([1, 1], 22), ([10, 7], 23), ([3, 4], 24), ([4, 7], 25), ([2, 3], 26), ([9, 9], 27), ([9, 10], 28), ([11, 2], 29), ([9, 2], 30), ([1, 7], 31), ([7, 3], 32), ([4, 2], 33), ([2, 1], 34), ([11, 9], 35), ([3, 1], 36), ([11, 10], 37), ([7, 2], 38), ([8, 1], 39), ([11, 3], 40), ([8, 6], 41), ([11, 6], 42), ([10, 9], 43), ([11, 1], 44), ([9, 1], 45), ([8, 10], 46), ([5, 1], 47), ([7, 6], 48), ([9, 8], 49), ([10, 10], 50), ([3, 2], 51), ([7, 8], 52), ([7, 10], 53), ([7, 9], 54), ([3, 5], 55), ([1, 4], 56), ([2, 4], 57), ([1, 2], 58), ([4, 1], 59), ([11, 7], 60), ([9, 6], 61), ([5, 2], 62), ([7, 1], 63), ([4, 4], 64), ([8, 5], 65), ([11, 8], 66), ([8, 4], 67), ([7, 7], 68), ([11, 11], 69), ([6, 3], 70), ([4, 8], 71), ([9, 11], 72), ([5, 3], 73), ([6, 8], 74), ([1, 8], 75), ([10, 11], 76), ([2, 5], 77), ([2, 8], 78), ([3, 8], 79), ([5, 8], 80), ([4, 3], 81), ([7, 11], 82), ([8, 2], 83), ([1, 3], 84), ([9, 3], 85), ([2, 2], 86), ([8, 3], 87), ([10, 8], 88), ([8, 8], 89), ([10, 1], 90), ([4, 5], 91), ([3, 6], 92), ([10, 3], 93), ([3, 3], 94), ([10, 6], 95), ([10, 2], 96), ([1, 5], 97), ([9, 4], 98), ([11, 4], 99)]"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 0.05, 0)",4,"[([3, 9], 1), ([2, 9], 1), ([4, 9], 1), ([5, 9], 1), ([1, 9], 1), ([5, 4], 1), ([8, 7], 2), ([8, 11], 3), ([10, 4], 4), ([4, 10], 5), ([5, 10], 6), ([1, 11], 7), ([3, 11], 8), ([2, 10], 9), ([4, 11], 10), ([3, 10], 11), ([5, 5], 12), ([1, 10], 13), ([2, 11], 14), ([5, 11], 15), ([5, 7], 16), ([8, 9], 17), ([7, 4], 18), ([9, 7], 19), ([3, 7], 20), ([2, 7], 21), ([1, 1], 22), ([10, 7], 23), ([3, 4], 24), ([4, 7], 25), ([2, 3], 26), ([9, 9], 27), ([9, 10], 28), ([11, 2], 29), ([9, 2], 30), ([1, 7], 31), ([7, 3], 32), ([4, 2], 33), ([2, 1], 34), ([11, 9], 35), ([3, 1], 36), ([11, 10], 37), ([7, 2], 38), ([8, 1], 39), ([11, 3], 40), ([8, 6], 41), ([11, 6], 42), ([10, 9], 43), ([11, 1], 44), ([9, 1], 45), ([8, 10], 46), ([5, 1], 47), ([7, 6], 48), ([9, 8], 49), ([10, 10], 50), ([3, 2], 51), ([7, 8], 52), ([7, 10], 53), ([7, 9], 54), ([3, 5], 55), ([1, 4], 56), ([2, 4], 57), ([1, 2], 58), ([4, 1], 59), ([11, 7], 60), ([9, 6], 61), ([5, 2], 62), ([7, 1], 63), ([4, 4], 64), ([8, 5], 65), ([11, 8], 66), ([8, 4], 67), ([7, 7], 68), ([11, 11], 69), ([6, 3], 70), ([4, 8], 71), ([9, 11], 72), ([5, 3], 73), ([6, 8], 74), ([1, 8], 75), ([10, 11], 76), ([2, 5], 77), ([2, 8], 78), ([3, 8], 79), ([5, 8], 80), ([4, 3], 81), ([7, 11], 82), ([8, 2], 83), ([1, 3], 84), ([9, 3], 85), ([2, 2], 86), ([8, 3], 87), ([10, 8], 88), ([8, 8], 89), ([10, 1], 90), ([4, 5], 91), ([3, 6], 92), ([10, 3], 93), ([3, 3], 94), ([10, 6], 95), ([10, 2], 96), ([1, 5], 97), ([9, 4], 98), ([11, 4], 99)]"
